20	-15	6.12323399573677E-016
20	-12.5	2.588190451
20	-10	5
20	-7.5	7.0710678119
20	-5	8.6602540378
20	-2.5	9.6592582629
20	0	10
20	2.5	9.6592582629
20	5	8.6602540378
20	7.5	7.0710678119
20	10	5
20	12.5	2.588190451
20	15	6.12323399573677E-016
22	-15	6.04784682432498E-016
22	-12.5	2.5563255317
22	-10	4.938441703
22	-7.5	6.9840112333
22	-5	8.5536319398
22	-2.5	9.5403367651
22	0	9.876883406
22	2.5	9.5403367651
22	5	8.5536319398
22	7.5	6.9840112333
22	10	4.938441703
22	12.5	2.5563255317
22	15	6.04784682432498E-016
24	-15	5.82354159244546E-016
24	-12.5	2.4615153939
24	-10	4.7552825815
24	-7.5	6.7249851196
24	-5	8.2363910355
24	-2.5	9.1865005135
24	0	9.510565163
24	2.5	9.1865005135
24	5	8.2363910355
24	7.5	6.7249851196
24	10	4.7552825815
24	12.5	2.4615153939
24	15	5.82354159244546E-016
26	-15	5.45584143933347E-016
26	-12.5	2.3060945777
26	-10	4.4550326209
26	-7.5	6.3003675534
26	-5	7.7163428488
26	-2.5	8.6064621311
26	0	8.9100652419
26	2.5	8.6064621311
26	5	7.7163428488
26	7.5	6.3003675534
26	10	4.4550326209
26	12.5	2.3060945777
26	15	5.45584143933347E-016
28	-15	4.95380036308546E-016
28	-12.5	2.0938900596
28	-10	4.0450849719
28	-7.5	5.7206140282
28	-5	7.0062926922
28	-2.5	7.8145040877
28	0	8.0901699437
28	2.5	7.8145040877
28	5	7.0062926922
28	7.5	5.7206140282
28	10	4.0450849719
28	12.5	2.0938900596
28	15	4.95380036308546E-016
30	-15	4.32978028117747E-016
30	-12.5	1.8301270189
30	-10	3.5355339059
30	-7.5	5
30	-5	6.123724357
30	-2.5	6.8301270189
30	0	7.0710678119
30	2.5	6.8301270189
30	5	6.123724357
30	7.5	5
30	10	3.5355339059
30	12.5	1.8301270189
30	15	4.32978028117747E-016
32	-15	3.59914663902998E-016
32	-12.5	1.5213001772
32	-10	2.9389262615
